eventid,date,year,state,city,attack_type,weapon,target,group,fatalities,injuries,summary,latitude,longitude
197910180008,18-Oct-79,1979,New York,New York City,Bombing/Explosion,Explosives/Bombs/Dynamite,Government (General) | Politician or Political Party Movement/Meeting/Rally | New York State Democratic Committee headquarters in Manhattan,Puerto Rican Nationalists,0,0,"10/18/1979: In a series of 2 linked attacks, a device called a scare bomb, which contains the components of a bomb but no explosives, was discovered and confiscated by police at the headquarters of the New York State Democratic Committee offices in midtown Manhattan, New York in the United States. An anonymous caller phoned the office and warned of the bomb, but did not say who was responsible.",40.78306,-73.971249
197910180009,18-Oct-79,1979,New York,New York City,Bombing/Explosion,Explosives/Bombs/Dynamite,Government (General) | Politician or Political Party Movement/Meeting/Rally | New York Republican County Committee headquarters in Roosevelt Hotel,Fuerzas Armadas de Liberacion Nacional (FALN),0,0,"10/18/1979: In a series of 2 linked attacks, a device called a scare bomb, which contains the components of a bomb but no explosives, was discovered and confiscated by police at the headquarters of the New York Republican County Committee in the Roosevelt Hotel in New York, United States. An anonymous caller phoned the office and warned of the bomb, but did not say who was responsible.  A phone call was also made to the United Press International, by a man with a Hispanic accent saying that the Armed Forces for National Liberation (FALN) ""will take responsibility for whatever happens tonight at the Democratic Republican Headquarters.""",40.754763,-73.977436
197910210004,21-Oct-79,1979,Oklahoma,Oklahoma City,Armed Assault,Firearms,Private Citizens & Property | Race/Ethnicity Identified | Interracial couple,Unaffiliated Individual(s),2,0,"10/21/1979: Joseph Paul Franklin was suspected of shooting Jesse Eugene Taylor, an African American, and his White girlfriend Marian Lisa Bressette outside of a supermarket in Oklahoma City, Oklahoma, United States.  Both Taylor and Bressette died from their injuries.",35.472015,-97.520354
197910270005,27-Oct-79,1979,New York,New York City,Bombing/Explosion,Explosives/Bombs/Dynamite,Government (Diplomatic) | . | Cuban Mission to the UN,Omega-7,0,2,,40.712784,-74.005941
197911030002,3-Nov-79,1979,North Carolina,Greensboro,Armed Assault,Firearms,Private Citizens & Property | Protester | Anti-Klan Protestors,Ku Klux Klan,5,10,,36.068994,-79.794704
197911090002,9-Nov-79,1979,Wisconsin,Milwaukee,Bombing/Explosion,Explosives/Bombs/Dynamite,Educational Institution | School/University/Educational Building | Telephone booth at university,East Side Action Committee,0,0,,43.04181,-87.906844
197911150001,15-Nov-79,1979,Illinois,Chicago,Bombing/Explosion,Explosives/Bombs/Dynamite,Airports & Aircraft | Aircraft (not at an airport) | American Airlines Boeing 727 Airliner,Unaffiliated Individual(s),0,0,,41.88415,-87.632409
197911180001,18-Nov-79,1979,New York,New York City,Bombing/Explosion,Explosives/Bombs/Dynamite,Business | Bank/Commerce | Branch of Israel Discount Trust Company,Unknown,0,0,,40.712784,-74.005941
197911180002,18-Nov-79,1979,New York,New York City,Facility/Infrastructure Attack,Other,Business | Entertainment/Cultural/Stadium/Casino | Carnegie Hall,Jewish Defense League (JDL),0,0,"11/18/1979: The Jewish Defense League (JDL) claimed credit for setting off a smoke bomb at Carnegie Hall in Manhattan, New York, United States.  The JDL was protesting the performance by the Moscow Pops Orchestra.  The device went off at the end of the concert and by the time the smoke filled the concert hall the audience was already in the process of exiting.",40.78306,-73.971249
197911210004,21-Nov-79,1979,New York,New York City,Facility/Infrastructure Attack,Incendiary,Religious Figures/Institutions | Place of Worship | Islamic mosque,Unknown,0,0,"11/21/1979: The Islamic Center of Corona Inc., in Queens, New York, United States, was set afire by three male youths.  Before setting the fire, the youths painted the words ""Free Americans or You All Will Die"" on the wall of the Center. Then, they broke a window and poured flammable liquid into the wooden building, and ignited it.  There were no casualties in this incident, and there was light damage to the front door and first floor of the building.  Though the fire spread to the adjoining building, no serious damage occurred there.  The fire was set, apparently to protest the holding of American hostages in Iran at the captured American Embassy in Tehran.",40.728224,-73.794852
197911230001,23-Nov-79,1979,Illinois,Chicago,Bombing/Explosion,Explosives/Bombs/Dynamite,Military | Military Recruiting Station/Academy | Marine Corps Recruiting Station,Fuerzas Armadas de Liberacion Nacional (FALN),0,0,,41.88415,-87.632409
197911240002,24-Nov-79,1979,Illinois,Chicago,Bombing/Explosion,Explosives/Bombs/Dynamite,Military | Military Barracks/Base/Headquarters/Checkpost | Naval Armoury,Fuerzas Armadas de Liberacion Nacional (FALN),0,0,,41.88415,-87.632409
197911250003,25-Nov-79,1979,New Jersey,Union City,Assassination,Firearms,"Private Citizens & Property | Labor Union Related | Ewlalio Negrin (37), member, Cuban exile",Omega-7,1,0,,40.779546,-74.023751
197912040002,4-Dec-79,1979,New York,New York City,Bombing/Explosion,Explosives/Bombs/Dynamite,"Business | Entertainment/Cultural/Stadium/Casino | travel agency, owned by Yugoslavian native",Croatian Freedom Fighters,0,3,"12/04/1979: Jet [and] Cruise Travel Agency in Astoria, New York, in the United States, managed by Yugoslavian native, Nadjo Balac of Manhattan, was bombed by the Croatian Freedom Fighters, who claimed responsibility for the incident.  Two women, both employees of the agency, and an off-duty police officer, were slightly injured by shards of flying glass from the explosion.  Additionally, the explosion destroyed the side wall of the agency, causing extensive damage, and also damaged a jewelry store on the first floor and the apartment of an elderly couple on the third floor.  Less than an hour after the blast, a man called the Associated Press and a local TV station, claiming bombing and identifying himself as a member of the Croatian Freedom Fighters.  He also stated that a message was left in a locker at the terminal at 421 Grand Central Station.  The message was written in Croatian and listed a series of demands that the group asked be aired on television and radio between 6pm and 7pm that evening, otherwise 2 more bombs, which were placed in congested areas, would be detonated at 8:30pm that evening. The group's message, which denounced  the Yugoslav Secret Police, and asked that the U.S. stop economic aid to Yugoslavia  and that political and economic ties to Yugoslavia by the U.S. and West Germany be broken, was aired, and no other bombs were detonated.",40.761591,-73.924581
197912070002,7-Dec-79,1979,New York,New York City,Bombing/Explosion,Explosives/Bombs/Dynamite,Government (Diplomatic) | . | Cuban U.N. Mission,Omega-7,0,2,,40.712784,-74.005941
197912110003,11-Dec-79,1979,New York,New York City,Bombing/Explosion,Explosives/Bombs/Dynamite,Government (Diplomatic) | . | Soviet Mission to United Nations,Omega-7,0,8,,40.712784,-74.005941
197912240004,24-Dec-79,1979,Tennessee,Norris,Bombing/Explosion,Explosives/Bombs/Dynamite,"Police | Police Building (headquarters, station, school) | Police Dept",Unknown,0,2,,36.195815,-84.068336
198001120010,12-Jan-80,1980,Indiana,Indianapolis,Armed Assault,Firearms,Private Citizens & Property | Race/Ethnicity Identified | African American,Unaffiliated Individual(s),1,0,"1/12/1980: Joseph Paul Franklin was suspected of being the sniper who shot and killed Lawrence E. Reese, an African American, who was standing inside a Church's Fried Chicken restaurant in Indianapolis, Indiana, United States.",39.76691,-86.149964
198001130003,13-Jan-80,1980,Florida,Miami,Bombing/Explosion,Explosives/Bombs/Dynamite,Business | Industrial/Textiles/Factory | Cigar Factory,Omega-7,0,0,,25.764367,-80.201529
198001130006,13-Jan-80,1980,New York,New York City,Bombing/Explosion,Explosives/Bombs/Dynamite,"Business | Retail/Grocery/Bakery | Aeroflot Airline office, Stu Avenue",Unknown,0,4,,40.712784,-74.005941
198001140013,14-Jan-80,1980,Indiana,Indianapolis,Armed Assault,Firearms,Private Citizens & Property | Race/Ethnicity Identified | African American,Unaffiliated Individual(s),1,0,"1/14/1980: Joseph Paul Franklin was suspected of being the sniper who shot and killed Theo T. Watkins, an African American, who was standing inside a Qwic Pic Market in Indianapolis, Indiana, United States.",39.76691,-86.149964
198001220016,22-Jan-80,1980,California,Los Angeles,Bombing/Explosion,Explosives/Bombs/Dynamite,Airports & Aircraft | Airport | China Airlines Luggage Area,Unknown,0,0,,34.05349,-118.245319
198001250007,25-Jan-80,1980,Georgia,Atlanta,Hijacking,Firearms,Airports & Aircraft | Aircraft (not at an airport) | ,Black American Moslems,0,0,,33.748315,-84.391109
198001260019,26-Jan-80,1980,Virginia,Arlington,Facility/Infrastructure Attack,Incendiary,"Journalists & Media | Newspaper Journalist/Staff/Facility | Nguyen Thanh Hoang, Vietnamese anti-communist journalist, owner of Tien Phong magazine",Action Squad,0,0,"01/26/1980: In Arlington, Virginia, United States, the home and car of Vietnamese anti-communist journalist, Nguyen Thanh Hoang, were firebombed by unknown perpetrator(s), while Hoang and his 7-year-old daughter were asleep in the Highland Street home.  The home was destroyed to rubble, but Hoang and his daughter were able to escape the fires.  Prior to this incident, Hoang had received threatening letters urging him to stop his anti-communist policies. Additionally, after the incident, two letters which claimed responsibility for the bombings, were signed by a group identifying itself as the ""Action Squad,"" and sent to Hoang.",38.880777,-77.108273
198001300002,30-Jan-80,1980,New Jersey,Union City,Bombing/Explosion,Explosives/Bombs/Dynamite,Business | Retail/Grocery/Bakery | Almacen El Espanol (Spanish store prviding clothes and foodstuffs to Cuba),Omega-7,0,0,,40.779546,-74.023751
198002170001,17-Feb-80,1980,New Jersey,Barnegat,Armed Assault,Firearms,Private Citizens & Property | Race/Ethnicity Identified | Home of Joseph Sanders and his family,Ku Klux Klan,0,0,"02/17/1980: Shots were fired into the home and garage of a black family on Village Drive in Barnegut, New Jersey, United States.  Eighteen-year-old Aaron Morrison, who was a Ku Klux Klan organizer, was suspected to be responsible for the shots, and after searching his home, police found an arsenal of weapons including four rifles, two handguns, a shotgun, knives, brass knuckles, and ammunition in the attic of Morrison's home on Village Drive, just across the street from the home which was the target of the shots fired. It is unknown whether any damage was caused by the shots or if any individuals were injured.",39.753995,-74.222819
198002200003,20-Feb-80,1980,New York,Greenburgh,Hostage Taking (Barricade Incident),Firearms,"Business | Retail/Grocery/Bakery | Korvettes Department Store, Greenburgh New York",May 19 Communist Order,0,0,"2/20/1980: Eight members of the May 19 Communist Order attempted to rob an armored truck stationed outside of Korvettes Department Store in Greenburgh, New York, United States.  However, a security guard refused to open up the truck even as the perpetrators threatened to kill another guard they were holding hostage.  The perpetrators eventually fled from the scene without stealing any money. No casualties resulted from the incident.",41.039559,-73.87149
198002210014,21-Feb-80,1980,New York,New York City,Armed Assault,Firearms,"Government (Diplomatic) | International Organization (peacekeeper, aid agency, compound) | building housing Soviet Mission to UN",Unknown,0,0,"02/21/1980: In the United States, unknown perpetrator(s) fired a shot through the window of the building housing the Soviet Mission to the UN in New York City, which was the intended target of the shot.  The .38 caliber bullet went through the window of an apartment housing a family of three, where a woman and seven year-old child were lucky to be missed by the bullet, which eventually hit a venetian blind and then fell to the floor.  No one was injured in the incident, but the window was shattered. The Tass news agency claimed the bullet was a link in the anti-Soviet campaign taking place in the US, and the agency denounced US authorities for inadequately safeguarding the Soviet Mission and its staff, despite repeated requests by the USSR.",40.78306,-73.971249
198003130009,13-Mar-80,1980,New York,New York City,Facility/Infrastructure Attack,Incendiary,Government (Diplomatic) | . | Angolian Mission,Omega-7,0,0,,40.712784,-74.005941
